238849|SİYASET BİLİMİ VE ULUSLARARASI İLİŞKİLER PR. (%25 BURSLU)|Önlisans/Lisans Programı|233046|Kapalı|Türkçe|18.04.2013|4
238848|SİYASET BİLİMİ VE ULUSLARARASI İLİŞKİLER PR. (%50 BURSLU)|Önlisans/Lisans Programı|233046|Kapalı|Türkçe|18.04.2013|4
238847|SİYASET BİLİMİ VE ULUSLARARASI İLİŞKİLER PR. (TAM BURSLU)|Önlisans/Lisans Programı|233046|Kapalı|Türkçe|18.04.2013|4
238850|SİYASET BİLİMİ VE ULUSLARARASI İLİŞKİLER PR. (ÜCRETLİ)|Önlisans/Lisans Programı|233046|Kapalı|Türkçe|18.04.2013|4
212948|ULUSLARARASI TİCARET VE İŞLETMECİLİK BÖLÜMÜ|Bölüm|208451|Kapalı|Türkçe|25.01.2012|
228393|ULUSLARARASI TİCARET VE İŞLETMECİLİK PR. (%25 BURSLU)|Önlisans/Lisans Programı|212948|Kapalı|Türkçe||4
228392|ULUSLARARASI TİCARET VE İŞLETMECİLİK PR. (%50 BURSLU)|Önlisans/Lisans Programı|212948|Kapalı|Türkçe||4
228391|ULUSLARARASI TİCARET VE İŞLETMECİLİK PR. (TAM BURSLU)|Önlisans/Lisans Programı|212948|Kapalı|Türkçe||4
228389|ULUSLARARASI TİCARET VE İŞLETMECİLİK PR. (ÜCRETLİ)|Önlisans/Lisans Programı|212948|Kapalı|Türkçe||4
212947|İŞLETME BÖLÜMÜ|Bölüm|208451|Kapalı|Türkçe|25.01.2012|
228522|İŞLETME PR. (%25 BURSLU)|Önlisans/Lisans Programı|212947|Kapalı|Türkçe||4
228521|İŞLETME PR. (%50 BURSLU)|Önlisans/Lisans Programı|212947|Kapalı|Türkçe||4
298364|İŞLETME PR. (%75 BURSLU)|Önlisans/Lisans Programı|212947|Kapalı|Türkçe|21.07.2016|4
228500|İŞLETME PR. (TAM BURSLU)|Önlisans/Lisans Programı|212947|Kapalı|Türkçe||4
228499|İŞLETME PR. (ÜCRETLİ)|Önlisans/Lisans Programı|212947|Kapalı|Türkçe||4
121946|ONDOKUZ MAYIS ÜNİVERSİTESİ|Üniversite|0|Aktif|Türkçe|11.04.1975|
122316|19 MAYIS SAMSUN DEVLET KONSERVATUVARI|Yüksekokul|121946|Aktif|Türkçe|11.07.1992|
122317|MÜZİK BÖLÜMÜ|Bölüm|122316|Aktif|Türkçe|26.02.2009|
254783|GELENEKSEL TÜRK MÜZİKLERİ ANABİLİM DALI|Anabilim Dalı|122317|Aktif|Türkçe|16.04.2014|
122321|KOMPOZİSYON VE ORKESTRA ŞEFLİĞİ ANASANAT DALI|Anasanat Dalı|122317|Aktif|Türkçe|26.02.2009|
122320|PİYANO ANASANAT DALI|Anasanat Dalı|122317|Aktif|Türkçe|26.02.2009|
122319|YAYLI ÇALGILAR ANASANAT DALI|Anasanat Dalı|122317|Aktif|Türkçe|26.02.2009|
122318|ÜFLEMELİ VE VURMALI ÇALGILAR ANASANAT DALI|Anasanat Dalı|122317|Aktif|Türkçe|26.02.2009|
122322|MÜZİKOLOJİ BÖLÜMÜ|Bölüm|122316|Aktif|Türkçe|26.02.2009|
122324|ETNOMÜZİKOLOJİ VE FOLKLOR ANASANAT DALI|Anasanat Dalı|122322|Aktif|Türkçe|26.02.2009|
122325|GELENEKSEL VE MODAL MÜZİK ANASANAT DALI|Anasanat Dalı|122322|Aktif|Türkçe|26.02.2009|
122323|GENEL MÜZİKOLOJİ ANASANAT DALI|Anasanat Dalı|122322|Aktif|Türkçe|26.02.2009|
122326|SAHNE SANATLARI BÖLÜMÜ|Bölüm|122316|Aktif|Türkçe|26.02.2009|
122329|BALE ANASANAT DALI|Anasanat Dalı|122326|Aktif|Türkçe|26.02.2009|
122328|OPERA ANASANAT DALI|Anasanat Dalı|122326|Aktif|Türkçe|26.02.2009|
122327|TİYATRO ANASANAT DALI|Anasanat Dalı|122326|Aktif|Türkçe|26.02.2009|
174829|ADALET MESLEK YÜKSEKOKULU|Meslek Yüksekokulu|121946|Aktif|Türkçe|05.08.2010|
174830|HUKUK BÖLÜMÜ|Bölüm|174829|Aktif|Türkçe|23.09.2010|
174831|ADALET PR.|Önlisans/Lisans Programı|174830|Aktif|Türkçe|23.09.2010|2
304523|ADALET PR. (%25 BURSLU)|Önlisans/Lisans Programı|174830|Kapalı|Türkçe|29.09.2016|2
304522|ADALET PR. (ÜCRETLİ)|Önlisans/Lisans Programı|174830|Yarı Pasif|Türkçe|29.09.2016|2
147730|ALAÇAM MESLEK YÜKSEKOKULU|Meslek Yüksekokulu|121946|Aktif|Türkçe|25.03.2009|
242252|BÜRO HİZMETLERİ VE SEKRETERLİK BÖLÜMÜ|Bölüm|147730|Aktif|Türkçe||
242253|ÇAĞRI MERKEZİ HİZMETLERİ PR.|Önlisans/Lisans Programı|242252|Aktif|Türkçe|14.07.2013|2
278570|ÇAĞRI MERKEZİ HİZMETLERİ PR. (UZAKTAN ÖĞRETİM)|Önlisans/Lisans Programı|242252|Aktif|Türkçe|01.01.1900|2
317311|TOPTAN VE PERAKENDE SATIŞ BÖLÜMÜ|Bölüm|147730|Aktif|Türkçe|02.03.2017|
317312|EMLAK VE EMLAK YÖNETİMİ PR.|Önlisans/Lisans Programı|317311|Pasif|Türkçe|02.03.2017|2
205956|ULAŞTIRMA HİZMETLERİ BÖLÜMÜ|Bölüm|147730|Aktif|Türkçe||
205957|DENİZ VE LİMAN İŞLETMECİLİĞİ PR.|Önlisans/Lisans Programı|205956|Aktif|Türkçe|05.08.2010|2
276136|DENİZ VE LİMAN İŞLETMECİLİĞİ PR. (İÖ)|Önlisans/Lisans Programı|205956|Aktif|Türkçe|30.04.2015|2
205958|OTOBÜS KAPTANLIĞI PR.|Önlisans/Lisans Programı|205956|Pasif|Türkçe|05.08.2010|2
153810|POSTA HİZMETLERİ PR.|Önlisans/Lisans Programı|205956|Aktif|Türkçe|10.06.2010|2
327588|POSTA HİZMETLERİ PR. (KKTC UYRUKLU)|Önlisans/Lisans Programı|205956|Aktif|Türkçe|04.08.2017|2
243774|POSTA HİZMETLERİ PR. (UZAKTAN ÖĞRETİM)|Önlisans/Lisans Programı|205956|Aktif|Türkçe|01.01.1900|2
240435|POSTA HİZMETLERİ PR. (İÖ)|Önlisans/Lisans Programı|205956|Aktif|Türkçe|01.01.1900|2
240436|TIBBİ GÖRÜNTÜLEME TEKNİKLERİ PR. (İÖ)|Önlisans/Lisans Programı|205956|Kapalı|Türkçe|01.01.1900|2
205959|YAT İŞLETME VE YÖNETİMİ PR.|Önlisans/Lisans Programı|205956|Pasif|Türkçe|05.08.2010|2
153820|YÖNETİM VE ORGANİZASYON BÖLÜMÜ|Bölüm|147730|Aktif|Türkçe|10.06.2010|
153811|LOJİSTİK PR.|Önlisans/Lisans Programı|153820|Aktif|Türkçe|10.06.2010|2
240433|LOJİSTİK PR. (İÖ)|Önlisans/Lisans Programı|153820|Aktif|Türkçe|01.01.1900|2
128074|ALİ FUAD BAŞGİL HUKUK FAKÜLTESİ|Fakülte|121946|Aktif|Türkçe|13.01.2009|
228131|ALİ FUAD BAŞGİL HUKUK PR.|Önlisans/Lisans Programı|128074|Aktif|Türkçe||4
159908|ANAYASA HUKUKU ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe||
159909|CEZA VE CEZA MUHAKEMESİ HUKUKU ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe|01.01.1900|
159911|GENEL KAMU HUKUKU ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe||
176334|HUKUK BÖLÜMÜ|Bölüm|128074|Aktif|Türkçe||
309086|HUKUK PR. (%25 BURSLU)|Önlisans/Lisans Programı|176334|Kapalı|Türkçe|10.11.2016|4
304513|HUKUK PR. (%50 BURSLU)|Önlisans/Lisans Programı|176334|Yarı Pasif|Türkçe|29.09.2016|4
304510|HUKUK PR. (TAM BURSLU)|Önlisans/Lisans Programı|176334|Kapalı|Türkçe|29.09.2016|4
309085|HUKUK PR. (ÜCRETLİ)|Önlisans/Lisans Programı|176334|Yarı Pasif|Türkçe|10.11.2016|4
201356|MİLLETLERARASI HUKUK ANABİLİM DALI|Anabilim Dalı|176334|Aktif|Türkçe||
159912|HUKUK FELSEFESİ VE SOSYOLOJİSİ ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe||
159913|HUKUK TARİHİ ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe||
140231|KAMU HUKUKU BÖLÜMÜ|Bölüm|128074|Aktif|Türkçe|10.09.2009|
140251|ANAYASA HUKUKU ANABİLİM DALI|Anabilim Dalı|140231|Aktif|Türkçe|10.09.2009|
140275|CEZA VE CEZA USUL HUKUKU ANABİLİM DALI|Anabilim Dalı|140231|Aktif|Türkçe|10.09.2009|
140232|GENEL KAMU HUKUKU ANABİLİM DALI|Anabilim Dalı|140231|Aktif|Türkçe|10.09.2009|
140272|HUKUK FELSEFESİ VE SOSYOLOJİSİ ANABİLİM DALI|Anabilim Dalı|140231|Aktif|Türkçe|10.09.2009|
140273|HUKUK TARİHİ VE ROMA HUKUKU ANABİLİM DALI|Anabilim Dalı|140231|Aktif|Türkçe|10.09.2009|
159917|MALİ HUKUK ANABİLİM DALI|Anabilim Dalı|140231|Aktif|Türkçe|26.02.2009|
140274|MİLLETLERARASI KAMU HUKUKU ANABİLİM DALI|Anabilim Dalı|140231|Aktif|Türkçe|10.09.2009|
140276|VERGİ HUKUKU ANABİLİM DALI|Anabilim Dalı|140231|Aktif|Türkçe|10.09.2009|
140234|İDARE HUKUKU ANABİLİM DALI|Anabilim Dalı|140231|Aktif|Türkçe|10.09.2009|
159918|MEDENİ HUKUK ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe||
159919|MEDENİ USUL VE İCRA İFLAS HUKUKU ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe||
241376|MİLLETLERARASI HUKUK ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe|01.01.1900|
159921|MİLLETLERARASI ÖZEL HUKUK ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe||
159922|TİCARET HUKUKU ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe||
140235|ÖZEL HUKUK BÖLÜMÜ|Bölüm|128074|Aktif|Türkçe|10.09.2009|
140236|MEDENİ HUKUK ANABİLİM DALI|Anabilim Dalı|140235|Aktif|Türkçe|10.09.2009|
